p (mbar),T (degC),rh (%),Wx,Wy,Day sin,Day cos,Year sin,Year cos
996.88,7.05,87.2,-0.32492034987538904,-0.29669305053683814,0.8433914458122953,-0.5372996083477507,-0.9899375550893614,0.14150490105892966
996.93,7.0,85.8,0.8370170835920109,0.0707276591944378,0.8191520442902571,-0.573576436349239,-0.989920643322166,0.1416231616813751
996.95,6.96,85.6,0.5971916310658888,-0.7643704309985201,0.79335334029459,-0.6087614290043485,-0.9899037174272283,0.14174142028269013
996.92,7.11,84.9,0.5938209263787229,-0.5654880258632496,0.7660444431246448,-0.6427876096797859,-0.9898867774047977,0.1418596768611308
996.96,7.23,84.4,0.6479199819402802,-0.4519952400219576,0.7372773368183129,-0.6755902076067237,-0.9898698232551242,0.14197793141495305
996.98,7.52,83.8,-0.5383973040810217,-1.0612390602302046,0.7071067811871655,-0.7071067811859295,-0.9898528549784337,0.1420961839425818
997.1,7.75,82.4,-0.6447426257988127,-0.47361054303937566,0.6755902076187413,-0.7372773368073008,-0.9898358725749762,0.1422144344422731
997.1,7.56,82.6,-0.8899186938124424,-0.6465637775217203,0.6427876096922723,-0.7660444431141675,-0.9898188760450022,0.1423326829122831
997.14,7.49,83.0,-0.5265134194695751,-1.0560225466903892,0.60876142901728,-0.7933533402846673,-0.9898018653887383,0.14245092935103668
997.11,7.78,81.9,-0.5914677367005309,-1.0670360427100631,0.5735764363506709,-0.8191520442892546,-0.9897848406064351,0.14256917375679007
997.13,8.29,78.7,-0.38910102224437404,-1.3135830367694246,0.5372996083492249,-0.843391445811356,-0.9897678016983439,0.14268741612779942
997.15,8.27,77.6,1.0324592027431716,-0.34946815973838663,0.5000000000053276,-0.8660254037813627,-0.9897507486646915,0.14280565646248977
997.18,8.43,76.2,0.5010993979568676,-0.979234085072239,0.4617486132434222,-0.887010833173855,-0.9897336815057295,0.14292389475911738
997.17,8.53,75.9,-0.6898206703018024,-0.8048275857749734,0.4226182617522655,-0.9063077870312566,-0.9897166002217095,0.14304213101593857
997.14,8.85,74.4,-0.9470555434185317,0.3787951922612399,0.3826834323664893,-0.9238795325107071,-0.9896995048128591,0.1431603652313784
997.15,9.25,72.8,0.09137416976414775,-0.9154511243643283,0.34202014333019787,-0.93969262078426,-0.9896823952794302,0.14327859740369323
997.18,8.95,72.9,0.35082202096676585,-1.694055462375655,0.3007057995120218,-0.9537169507457838,-0.9896652716216755,0.14339682753113947
997.23,8.92,71.3,0.40360429753854865,-1.527580953995046,0.258819045113561,-0.96592582628611,-0.9896481338398228,0.14351505561214228
997.29,9.42,70.1,-0.2955209979735884,-0.5901417963139829,0.2164396139382813,-0.9762960071198938,-0.9896309819341248,0.1436332816449581
997.31,9.53,69.67,0.7591155032050468,-0.7254265316307011,0.17364817767036508,-0.9848077530116024,-0.9896138159048348,0.14375150562784342
997.23,9.24,70.7,0.7648217991915631,0.6127378032089911,0.13052619222678616,-0.9914448613729238,-0.989596635752181,0.14386972755922348
997.23,9.17,71.7,-0.35780018636787175,-1.456701419864454,0.08715574275771738,-0.9961946980908655,-0.9895794414764171,0.14398794743735482
997.2,9.28,69.23,-1.6164635998304993,-1.3089864133836622,0.04361938736418778,-0.9990482215819079,-0.9895622330777964,0.14410616526049402
997.15,9.96,67.89,-0.799755509389454,-0.41278459903588344,2.1556512080516754e-12,-1.0,-0.9895450105565484,0.1442243810270664
997.08,9.81,67.34,2.138979028481792,-0.30061389807374234,-0.043619387359880586,-0.9990482215820959,-0.989527773912927,0.14434259473532862
997.07,9.36,67.67,0.918910553871739,-0.5283970041390599,-0.08715574273892596,-0.9961946980925095,-0.989510523147178,0.14446080638359354
996.98,9.16,67.58,0.6729584486676702,-1.1703106110630643,-0.1305261922080843,-0.9914448613753859,-0.989493258259556,0.14457901597011788
996.92,9.21,67.52,0.8515095076942332,-1.0859703303066452,-0.17364817766611929,-0.9848077530123511,-0.989475979250291,0.1446972234933271
996.97,9.49,65.9,0.18422835605783208,-1.12501551670376,-0.21643961393407218,-0.976296007120827,-0.9894586861196376,0.1448154289514779
996.99,9.34,66.39,0.5377996893366185,-1.4856552406764623,-0.25881904509534054,-0.9659258262909922,-0.989441378867851,0.14493363234282708
996.98,9.29,67.79,0.3352522464633411,-1.287053196741022,-0.30070579949403164,-0.953716950751456,-0.9894240574951617,0.1450518336658002
996.92,9.26,67.81,0.19061748293479258,-1.4676733203269738,-0.34202014332614655,-0.9396926207857345,-0.9894067220018251,0.14517003291865407
996.85,9.55,67.82,-1.4492098210964497,-1.5059518234118896,-0.3826834323625062,-0.9238795325123569,-0.989389372388097,0.1452882300996456
996.84,9.55,67.36,-0.049835443840917315,-1.3590866155389725,-0.42261826173516964,-0.9063077870392285,-0.9893720086542083,0.14540642520720035
996.8,10.14,64.85,-0.01249645593335073,-1.7899563789626567,-0.46174861322669036,-0.8870108331825651,-0.9893546308004152,0.14552461823957527
996.79,10.43,62.89,-0.4820041215717963,-1.55710373025942,-0.49999999998899164,-0.8660254037907943,-0.9893372388269739,0.14564280919502737
996.77,9.9,66.29,-1.3907390387507637,-2.07746117318582,-0.5372996083455888,-0.8433914458136725,-0.9893198327341162,0.14576099807198226
996.81,9.71,67.34,-2.0444370144196373,-2.343582150058094,-0.5735764363471393,-0.8191520442917274,-0.9893024125220986,0.14587918486869705
996.76,10.25,65.69,-0.8908029483905958,-1.1693460168566965,-0.6087614290023148,-0.7933533402961506,-0.9892849781911781,0.14599736958342874
996.66,10.55,62.51,-2.1543921265757815,-1.1455106131975736,-0.6427876096778222,-0.7660444431262925,-0.9892675297415869,0.14611555221460312
996.6,10.72,59.88,-2.6796666889731457,-1.578444308807789,-0.6755902076155627,-0.7372773368102135,-0.9892500671735824,0.14623373276047733
996.58,10.95,59.59,-1.9540806256218106,-1.4778595699759411,-0.707106781184117,-0.7071067811889781,-0.9892325904874221,0.1463519112193085
996.61,11.57,58.33,0.04108252673533674,-2.139605623940319,-0.7372773368055691,-0.6755902076206312,-0.9892150996833387,0.14647008758952246
996.61,11.44,56.93,0.7521852693542758,-1.4573322615541164,-0.7660444431125197,-0.642787609694236,-0.9891975947615902,0.14658826186937648
996.61,11.22,58.27,0.9568128602143176,-1.0082703757070801,-0.7933533402919655,-0.6087614290077689,-0.9891800757224347,0.14670643405712777
996.67,10.63,66.12,0.9715224012715951,-0.47174593143711807,-0.8191520442877842,-0.5735764363527707,-0.9891625425661057,0.14682460415120227
996.64,10.02,68.97,1.0167224093210003,0.5988952682936308,-0.8433914458099788,-0.5372996083513868,-0.9891449952928616,0.1469427721498573
996.65,9.76,70.4,0.3166210692112671,0.7018910873714768,-0.8660254037800811,-0.5000000000075475,-0.9891274339029612,0.14706093805135018
996.72,9.66,70.7,1.2682595091383089,-0.06646666442853935,-0.8870108331726714,-0.46174861324569594,-0.9891098583966386,0.14717910185410693
996.74,9.61,71.1,1.0752599913792944,0.10107398744978804,-0.9063077870363232,-0.4226182617414002,-0.9890922687741528,0.14729726355638498
996.73,9.69,72.0,0.4456429165042894,-0.8276487122986121,-0.9238795325097261,-0.3826834323688575,-0.9890746650357632,0.1474154231564417
996.73,9.72,72.1,-0.8556855299499554,-0.20543192019319703,-0.9396926207833832,-0.3420201433326066,-0.9890570471817044,0.14753358065270328
996.8,9.47,72.8,-0.5488233101250656,-1.1007692647704905,-0.953716950745013,-0.3007057995144665,-0.9890394152122362,0.14765173604342713
996.85,9.14,74.8,-0.7970762369527251,0.06833353850989443,-0.965925826289213,-0.25881904510198095,-0.9890217691276101,0.14776988932692703
996.9,9.01,75.8,-0.3985982224932395,0.4349936287179732,-0.976296007119339,-0.21643961394078387,-0.9890041089280865,0.1478880405014605
996.97,8.9,76.1,-0.7594895792717787,-0.027849218616982634,-0.9848077530111573,-0.17364817767288948,-0.9889864346139006,0.1480061895654538
997.04,8.57,76.2,0.08367784333231543,-0.9964928592495044,-0.9914448613725892,-0.13052619222932757,-0.9889687461853128,0.14812433651716453
997.15,8.34,77.3,-0.5650694391065433,-0.3782810185402073,-0.9961946980906421,-0.08715574276027098,-0.9889510436425843,0.14824248135485033
997.24,8.42,76.9,-0.3740263500816327,0.2677765662723532,-0.9990482215817961,-0.04361938736674869,-0.9889333269859508,0.14836062407693748
997.32,8.25,77.2,0.24128754445069878,-0.4264742910105509,-1.0,-4.718995359646194e-12,-0.9889155962156736,0.14847876468168375
997.35,7.96,78.5,-0.4056826320918961,-0.3564009006989058,-0.9990482215822077,0.043619387357319676,-0.988897851332014,0.14859690316734683
997.42,7.69,80.3,-0.2081814969295851,-0.4765086193723647,-0.9961946980927329,0.08715574273637236,-0.9888800923352086,0.14871503953235313
997.47,7.57,81.2,0.021212171897401867,-0.3794074903891528,-0.9914448613738212,0.13052619221997033,-0.9888623192255191,0.14883317377496041
997.5,7.39,82.2,-0.48921800297182705,-1.0075047124298018,-0.9848077530127962,0.17364817766359486,-0.9888445320032077,0.1489513058934266
997.58,7.15,83.8,-0.559481673863714,-1.3917543808483799,-0.9762960071213818,0.2164396139315696,-0.9888267306685113,0.14906943588617805
997.6,7.09,85.2,-0.3468381563333655,-1.1487833970384809,-0.9659258262916557,0.2588190450928645,-0.9888089152216925,0.14918756375147277
997.65,7.1,85.9,-0.6251698055828382,-1.4728077655239045,-0.953716950747851,0.30070579950546533,-0.9887910856630139,0.1493056894875686
997.73,7.06,86.8,-0.7670167972414883,-1.8795172871642891,-0.9396926207866112,0.3420201433237378,-0.9887732419927131,0.14942381309289213
997.8,7.06,88.2,-0.309306278094944,-1.4677634776526676,-0.9238795325133379,0.3826834323601379,-0.9887553842110532,0.1495419345657014
997.84,7.15,88.9,0.3007680973690331,-0.8588588659407388,-0.9063077870403119,0.42261826173284645,-0.9887375123182975,0.14966005390425433
997.85,7.25,88.7,0.5706879741377673,-0.14971718730503547,-0.8870108331837487,0.4617486132244166,-0.9887196263146842,0.14977817110697764
997.93,7.19,88.9,0.3545223432336858,-0.1367987870856196,-0.8660254037848001,0.49999999999937406,-0.988701726200477,0.1498962861721294
997.94,7.12,89.3,0.6928433616354523,-0.09984025359385769,-0.8433914458150498,0.5372996083434268,-0.9886838119759399,0.15001439909796774
997.96,7.06,89.5,0.9252390592107731,-0.09398235638014026,-0.8191520442931977,0.5735764363450395,-0.9886658836413115,0.15013250988291935
998.02,7.06,89.8,1.2288105096540933,0.05408078553097383,-0.793353340297711,0.6087614290002812,-0.9886479411968561,0.15025061852524244
998.08,7.04,89.7,1.5292230324098863,-0.3083454509914359,-0.7660444431185864,0.642787609687006,-0.9886299846428384,0.15036872502319518
998.11,6.99,90.1,0.8096518253031323,0.02374703735850495,-0.7372773368119452,0.6755902076136727,-0.9886120139794975,0.15048682937520444
998.14,7.06,89.8,0.19797894348009124,0.1835874122550532,-0.7071067811907906,0.7071067811823044,-0.9885940292070985,0.15060493157952848
998.19,6.93,89.9,-0.3168857819973025,-0.04453539230722097,-0.6755902076225211,0.7372773368038372,-0.9885760303259067,0.15072303163442557
998.21,6.77,90.8,-0.3318528966425435,-0.5589039765379679,-0.6427876096961996,0.766044443110872,-0.9885580173361617,0.15084112953832265
998.24,6.63,91.2,-0.7493184906508014,-1.1109103472237556,-0.6087614290098025,0.793353340290405,-0.9885399902381292,0.15095922528947808
998.31,6.49,91.6,-0.8560618232758196,-0.5905574948552254,-0.5735764363548704,0.8191520442863139,-0.9885219490320665,0.15107731888620643
998.32,6.46,91.9,-0.9834748130031011,-0.4215178432623173,-0.5372996083535486,0.8433914458086015,-0.9885038937182397,0.15119541032676614
998.34,6.38,92.1,-0.7746927851401284,-0.34978720481434256,-0.5000000000097675,0.8660254037787993,-0.9884858242968891,0.15131349960958423
998.35,6.4,92.4,-0.5548243559938543,0.5339194077723762,-0.46174861323506194,0.8870108331782072,-0.9884677407682814,0.15143158673291923
998.36,6.43,92.0,-0.5063062443840173,-0.06126978780567021,-0.42261826174372336,0.9063077870352398,-0.9884496431326831,0.15154967169502961
998.42,6.28,91.9,-0.7951274262053873,-0.30045361721236824,-0.3826834323712257,0.9238795325087452,-0.9884315313903356,0.1516677544943425
998.39,6.29,92.4,-0.6456093247964947,-0.21351487005783537,-0.34202014333501535,0.9396926207825065,-0.9884134055415055,0.1517858351291165
998.36,6.29,92.0,-0.6871679175445314,0.40963429189645756,-0.30070579950303283,0.953716950748618,-0.9883952655864605,0.1519039135976102
998.34,6.26,92.0,-0.38838453684373564,0.3305411495421968,-0.2588190451044569,0.9659258262885495,-0.988377111525442,0.15202198989825083
998.33,6.33,91.8,-0.2998519522371824,0.2334283760375985,-0.21643961394328645,0.9762960071187842,-0.9883589433587179,0.15214006402929706
998.33,6.46,91.3,-0.22629416397794383,0.34189318704753896,-0.17364817767541388,0.9848077530107122,-0.9883407610865561,0.1522581359890076
998.35,6.48,91.1,-0.19332446894490105,0.31547686081101417,-0.13052619223186898,0.9914448613722546,-0.9883225647091987,0.15237620577580974
998.39,6.46,90.6,-0.7006887883995034,0.1656358107754354,-0.08715574274832803,0.9961946980916869,-0.988304354226914,0.15249427338796226
998.33,6.35,91.6,-0.46902034058792413,0.03033018487889029,-0.04361938736930959,0.9990482215816843,-0.9882861296399706,0.15261233882372394
998.33,6.45,91.5,0.07900644251074859,0.37169608827884615,-7.282339511240714e-12,1.0,-0.9882678909486114,0.15273040208152222
998.34,6.43,91.4,-0.10196285373759048,0.3971190960627387,0.043619387354758773,0.9990482215823195,-0.9882496381531053,0.15284846315961592
998.33,6.35,91.1,-0.4791229639925399,-0.30877367986116183,0.0871557427483153,0.996194698091688,-0.9882313712537214,0.15296652205626396
998.32,6.23,92.1,-0.5727084767158035,-0.38484412519598615,0.13052619221742892,0.9914448613741557,-0.988213090250703,0.15308457876989381
998.27,6.19,92.8,-0.6245704693400123,-0.4672384068421569,0.17364817766107046,0.9848077530132413,-0.9881947951443198,0.15320263329876443
998.26,6.18,93.3,-0.48251232984725456,-0.2842214832579942,0.21643961392906702,0.9762960071219365,-0.9881764859348416,0.15332068564113485
998.28,6.14,93.6,-0.6399777686639847,-0.28359911074590355,0.25881904509038856,0.9659258262923192,-0.9881581626225123,0.15343873579543257
998.28,6.07,93.9,-0.783624844623154,0.42193850605193384,0.3007057995030207,0.9537169507486218,-0.988139825207602,0.1535567837599167
998.27,5.92,94.0,-0.964659536743106,0.8564648143213919,0.342020143321329,0.9396926207874879,-0.9881214736903812,0.1536748295328463
998.3,5.85,94.2,-0.272394299843728,0.5346039145130207,0.3826834323577697,0.9238795325143189,-0.9881031080710942,0.15379287311264905
998.23,5.83,94.3,-0.26577255042896636,0.363132140464711,0.4226182617305233,0.9063077870413951,-0.9880847283500122,0.15391091449758407
998.3,5.81,94.1,0.43836993168422433,0.16950458104478613,0.4617486132350506,0.887010833178213,-0.9880663345274059,0.1540289536859106
998.21,5.71,94.0,0.4329918963171721,0.33914306380001247,0.4999999999971541,0.8660254037860817,-0.9880479266035205,0.15414699067605633
998.21,5.66,93.9,0.16716537168923976,-0.23697202051718744,0.5372996083412649,0.8433914458164271,-0.9880295045786274,0.15426502546628054
998.25,5.61,94.0,0.048366164957624115,-0.21461759966808847,0.5735764363429398,0.8191520442946679,-0.9880110684529895,0.1543830580548987
998.31,5.61,94.2,0.15472216145887938,0.29148079311250075,0.6087614290097924,0.7933533402904128,-0.9879926182268787,0.1545010884401701
998.24,5.66,94.1,-0.0631098423230057,0.4859188695677143,0.6427876096850424,0.7660444431202341,-0.9879741539005407,0.1546191166205226
998.19,5.67,94.0,-0.4597197804287841,-0.016053768483150415,0.6755902076117829,0.737277336813677,-0.9879556754742479,0.1547371425942156
998.1,5.65,94.1,-0.4422426087618858,-0.5933139767403778,0.7071067811804919,0.7071067811926032,-0.9879371829482727,0.1548551663595085
998.03,5.62,94.4,-0.49972049395461704,-0.7724502753716601,0.7372773368021055,0.675590207624411,-0.9879186763228616,0.15497318791482925
998.0,5.62,94.3,-0.6264089515849006,-0.5445289940621211,0.7660444431185782,0.6427876096870159,-0.9879001555982874,0.15509120725843734
997.96,5.61,94.3,-0.4562123225710295,-0.8332888555203093,0.7933533402888445,0.6087614290118362,-0.9878816207748232,0.15520922438859225
997.96,5.57,94.2,-0.41054631022967686,-0.9008616581677776,0.8191520442848437,0.5735764363569702,-0.9878630718527159,0.15532723930372208
997.94,5.53,94.4,-0.6100039074641398,-1.1818609194310816,0.8433914458072242,0.5372996083557106,-0.9878445088322392,0.15544525200208634
997.85,5.56,94.3,-0.6927693689647835,-1.004226369612019,0.8660254037847936,0.4999999999993851,-0.9878259317136666,0.1555632624819447
997.84,5.51,94.5,-0.7036131398819192,-0.6677039384229412,0.8870108331770234,0.4617486132373357,-0.9878073404972457,0.15568127074172522
997.73,5.46,94.8,-0.6614875971823897,-0.15758857437602697,0.9063077870341566,0.42261826174604655,-0.9877887351832507,0.1557992767796876
997.71,5.47,94.8,-0.6029812709532969,-0.09226910035080356,0.9238795325077642,0.3826834323735939,-0.987770115771956,0.1559172805940916
997.7,5.34,95.0,-0.4199686552573898,-0.005131140350803627,0.9396926207816297,0.3420201433374241,-0.9877514822636094,0.15603528218336538
997.72,5.38,95.2,-0.49352993315639576,0.2646284283266701,0.9537169507478471,0.30070579950547754,-0.9877328346584859,0.1561532815457687
997.73,5.16,94.8,-0.9132993530846003,0.557480306069417,0.965925826287886,0.25881904510693293,-0.9877141729568605,0.15627127867956145
997.72,5.03,95.4,-0.5338882021819944,0.49785880284562395,0.9762960071182294,0.21643961394578906,-0.9876954971589816,0.15638927358317184
997.72,4.97,95.7,-0.6850157295008089,0.5199552387816422,0.984807753010267,0.17364817767793828,-0.9876768072651247,0.15650726625485978
997.71,4.93,95.9,-0.8530128688371104,0.5024629793310974,0.9914448613738195,0.130526192219983,-0.9876581032755656,0.15662525669288516
997.73,4.82,96.1,-0.9503762569562786,0.7161598775509372,0.9961946980914635,0.08715574275088162,-0.9876393851905533,0.1567432448956764
997.76,4.79,96.3,-1.0800710907661024,0.7761098111036363,0.9990482215815725,0.043619387371870495,-0.9876206530103637,0.15686123086149348
997.73,4.77,96.4,-0.8694418958530844,0.7373403486419241,1.0,9.845683662835232e-12,-0.9876019067352733,0.15697921458859634
997.73,4.78,96.4,-0.9900460043692499,0.6234652430027539,0.9990482215817966,-0.043619387366735936,-0.9875831463655317,0.15709719607541353
997.7,4.92,96.6,-0.5186097621039426,-0.10928821826021362,0.9961946980919114,-0.08715574274576172,-0.9875643719014154,0.1572151753202051
997.71,4.99,96.4,-0.6586304803235901,0.39888079721731023,0.9914448613744903,-0.13052619221488748,-0.9875455833432015,0.15733315232123116
997.74,4.99,96.2,-0.987592701240682,-0.3850463043013569,0.9848077530136864,-0.17364817765854607,-0.9875267806911403,0.15745112707692024
997.75,5.05,96.2,-0.9462685076274809,-0.21325081822225184,0.9762960071224914,-0.21643961392656444,-0.9875079639455089,0.15756909958553253
997.81,5.13,96.0,-0.9669055555508261,-0.21258797389539272,0.9659258262892162,-0.2588190451019686,-0.9874891331065759,0.15768706984538441
997.83,5.25,95.9,-0.7025041419362982,0.26265553594460067,0.9537169507493927,-0.30070579950057597,-0.9874702881746191,0.1578050378547361
997.82,5.35,95.4,-0.8446437204836004,0.31076837909868116,0.9396926207883646,-0.3420201433189203,-0.9874514291498895,0.15792300361201625
997.86,5.2,94.8,-1.6781252139450726,0.9533078025075657,0.9238795325152998,-0.3826834323554015,-0.987432556032665,0.1580409671154852
997.85,5.16,94.9,-0.9477920764856782,0.5582921992567749,0.9063077870363286,-0.4226182617413886,-0.9874136688232242,0.15815892836340328
997.81,5.32,94.8,-0.6238734397838716,-0.18243336079851202,0.8870108331793967,-0.4617486132327769,-0.9873947675218185,0.15827688735419929
997.76,5.44,94.1,-0.7682859429958806,0.6243690493569732,0.8660254037873634,-0.49999999999493416,-0.9873758521287268,0.1583948440861336
997.76,5.31,93.7,-1.2756804631899188,0.25027855648367975,0.8433914458178043,-0.5372996083391031,-0.987356922644228,0.15851279855746667
997.82,5.31,94.1,-1.1053517338436727,0.6253779213314034,0.8191520442961382,-0.57357643634084,-0.9873379790685741,0.15863075076662736
997.84,5.28,94.2,-1.1786174448354216,0.7919980547511603,0.7933533402919732,-0.6087614290077588,-0.9873190214020446,0.15874870071187613
997.79,5.43,94.5,-0.7952950525334923,0.1997643096645384,0.7660444431218818,-0.6427876096830788,-0.9873000496449192,0.1588666483914736
997.79,5.56,93.9,-1.02663842909685,0.8137035921645868,0.7372773368154087,-0.675590207609893,-0.9872810637974504,0.1589845938038487
997.79,5.59,93.5,-0.9509953730532484,0.6985755509830792,0.7071067811944157,-0.7071067811786793,-0.9872620638599182,0.15910253694726198
997.82,5.6,93.1,-1.0819351465239755,0.6839710072189783,0.6755902076155721,-0.7372773368102048,-0.9872430498326028,0.15922047781997414
997.82,5.79,93.0,-0.7131180850827256,0.31601043768829307,0.6427876096889794,-0.7660444431169305,-0.9872240217157576,0.15933841642041421
997.84,5.91,92.0,-0.806666362878936,0.07341238996020176,0.6087614290138698,-0.7933533402872841,-0.9872049795096631,0.1594563527468429
997.84,5.91,92.0,-1.0411515508876243,0.6917394365541801,0.57357643635907,-0.8191520442833734,-0.9871859232146002,0.15957428679752095
997.84,6.08,92.0,-0.676441035943991,0.722860653854545,0.5372996083455995,-0.8433914458136657,-0.9871668528308226,0.15969221857087745
997.83,6.2,91.3,-0.6182915868779801,0.6676941766976175,0.500000000001605,-0.866025403783512,-0.9871477683586117,0.15981014806517327
997.84,6.26,91.3,-0.8773423217077516,0.6635287865198105,0.46174861323960936,-0.8870108331758398,-0.9871286697982489,0.15992807527866923
997.84,6.39,90.7,-0.43129612380937976,0.8688404074322303,0.42261826174836975,-0.9063077870330732,-0.9871095571499885,0.16004600020979456
997.84,6.61,89.5,-0.7229883417213698,0.5689357237289498,0.38268343237596214,-0.9238795325067832,-0.9870904304141125,0.16016392285681016
997.79,6.65,88.8,-0.9650342875639244,0.09802460826745842,0.34202014332615854,-0.9396926207857301,-0.9870712895909027,0.16028184321797698
997.81,6.63,89.2,-1.1498879026106998,-0.016056507390016943,0.30070579950792226,-0.9537169507470764,-0.9870521346806145,0.1603997612917243
997.8,6.75,88.3,-1.6524392132881351,0.957885507974564,0.25881904510940895,-0.9659258262872226,-0.9870329656835299,0.1605176770763132
997.68,6.77,88.3,-1.4392924463282886,0.6988828613883236,0.21643961394829164,-0.9762960071176746,-0.987013782599932,0.16063559057000465
997.6,6.98,87.6,-1.0599172283167928,0.7176179130409495,0.17364817766613183,-0.9848077530123489,-0.9869945854300761,0.16075350177122813
997.56,7.02,87.6,-0.8217774482432215,0.7609742607728988,0.1305261922225244,-0.9914448613734849,-0.9869753741742453,0.1608714106782447
997.48,7.2,86.7,-0.8975832276239003,0.7504960689359149,0.08715574275343521,-0.9961946980912401,-0.9869561488327139,0.16098931728937163
997.45,7.43,86.3,-0.4628169298941479,0.4563994844468554,0.0436193873744314,-0.9990482215814607,-0.9869369094057653,0.16110722160287008
997.33,7.77,84.9,0.22340751340958837,0.08768741615616574,1.240902781442975e-11,-1.0,-0.9869176558936558,0.16122512361716962
997.24,8.13,82.8,-0.6100087235187958,0.11085737337213705,-0.04361938736417503,-0.9990482215819084,-0.9868983882966693,0.16134302333053147
997.17,8.01,83.2,-0.8681865878967957,0.056143108180073516,-0.08715574274320813,-0.9961946980921349,-0.9868791066150902,0.1614609207412169
997.08,7.96,83.4,-0.6565973347938115,-0.5707713552217414,-0.13052619221234607,-0.9914448613748249,-0.986859810849175,0.16157881584765557
997.0,8.05,83.5,-0.6885936216031552,-0.4072331326002967,-0.17364817765602167,-0.9848077530141316,-0.9868405009992084,0.1616967086481088
996.95,8.14,82.3,-0.6106401953457483,-0.275714620265423,-0.21643961393826883,-0.9762960071198966,-0.9868211770654752,0.16181459914083798
996.86,8.35,81.0,-0.946607309763287,-0.25364266420046994,-0.2588190450994926,-0.9659258262898797,-0.9868018390482327,0.16193248732427284
996.83,8.52,79.7,-0.8595250832193685,0.13459803608053744,-0.30070579949813125,-0.9537169507501635,-0.9867824869477663,0.16205037319667479
996.73,8.6,78.7,-0.9350169285878895,-0.2175852551393807,-0.34202014331651154,-0.9396926207892413,-0.986763120764361,0.16216825675630536
996.62,8.47,78.0,-1.0336727841747575,-0.34586207548155024,-0.38268343235303326,-0.9238795325162807,-0.9867437404982752,0.16228613800159433
996.61,8.5,78.3,-1.0289209398518713,-0.20933633113805641,-0.42261826173906547,-0.9063077870374119,-0.9867243461497944,0.16240401693080325
996.61,8.79,75.8,-0.850912491100337,0.37529712560772316,-0.4617486132305032,-0.8870108331805803,-0.9867049377192048,0.16252189354219373
996.51,8.83,74.3,-1.0792746652809488,0.03957520540308085,-0.4999999999927143,-0.8660254037886451,-0.9866855152067648,0.16263976783419568
996.43,8.89,72.9,-0.8916730564242993,-0.12214401519087421,-0.5372996083369411,-0.8433914458191817,-0.9866660786127609,0.1627576398050707
996.34,9.04,71.5,-0.7258339481409775,-0.2570312816100033,-0.5735764363506604,-0.8191520442892618,-0.9866466279374797,0.16287550945308052
996.25,9.1,71.6,-0.6298618305891527,-0.013193724526514827,-0.608761429005725,-0.7933533402935338,-0.9866271631811803,0.16299337677665512
996.21,9.17,72.0,-0.6600907986226361,0.4519736027399504,-0.6427876096811151,-0.7660444431235295,-0.9866076843441497,0.16311124177405628
996.12,9.41,72.3,-0.2476707594215299,0.47985330563367246,-0.675590207608003,-0.7372773368171406,-0.9865881914266753,0.16322910444354577
996.06,9.31,72.7,-0.5048424097670398,0.646168817957512,-0.7071067811871565,-0.7071067811859385,-0.9865686844290166,0.16334696478355368
995.98,9.23,73.8,-0.5051397766481284,0.19087641564079877,-0.7372773368084731,-0.6755902076174619,-0.9865491633514613,0.16346482279234187
995.94,9.24,73.3,-0.40847884794928213,0.5684584688242644,-0.7660444431152829,-0.6427876096909431,-0.9865296281942973,0.16358267846817226
995.83,9.23,72.1,-0.5498176377373437,-0.24020941953413696,-0.7933533402857237,-0.6087614290159034,-0.986510078957785,0.163700531809475
995.75,9.14,72.4,-0.2257803502955816,-0.6520147493886962,-0.8191520442819031,-0.5735764363611697,-0.9864905156422124,0.16381838281451205
995.71,9.15,73.6,0.05328178573792522,-0.4468344786479417,-0.8433914458122884,-0.5372996083477615,-0.986470938247868,0.16393623148154543
995.64,9.17,74.2,0.05631995780820376,-0.5269991103905984,-0.8660254037822304,-0.5000000000038249,-0.9864513467750129,0.1640540778090054
995.64,9.05,74.7,-0.2257332945949418,-0.6201971297186994,-0.8870108331746562,-0.4617486132418831,-0.9864317412239358,0.16417192179515402
995.65,9.01,74.6,-0.2571968615899186,-0.4052774042409671,-0.9063077870319899,-0.4226182617506929,-0.9864121215949165,0.1642897634383095
995.59,8.94,75.4,-0.5077620597086014,-0.48184820298562764,-0.9238795325113711,-0.38268343236488617,-0.9863924878882443,0.16440760273673397
995.54,8.88,76.4,-0.4822805710730482,-0.4207201573082213,-0.9396926207848534,-0.3420201433285673,-0.9863728401041809,0.1645254396888578
995.55,8.77,77.3,0.24347387197229262,-0.4819963419641478,-0.9537169507463056,-0.30070579951036697,-0.9863531782430159,0.1646432742929432
995.61,8.63,77.2,0.6035579086248402,0.24128375605582963,-0.9659258262865592,-0.2588190451118849,-0.9863335023050392,0.16476110654725243
995.56,8.71,78.1,-0.44193541969489686,-0.15997838860013358,-0.9762960071171197,-0.21643961395079422,-0.9863138122905132,0.16487893645021598
995.5,8.53,78.8,-0.6356688601317972,-0.5020210157540635,-0.9848077530119037,-0.17364817766865626,-0.986294108199728,0.16499676400009614
995.51,8.46,78.6,-0.30804619766791,-0.3280358823396351,-0.9914448613731502,-0.1305261922250658,-0.9862743900329741,0.1651145891951553
995.5,8.46,78.5,0.08912828053205639,-0.22283659845141923,-0.9961946980910167,-0.0871557427559888,-0.9862546577905144,0.16523241203382397
